review_text,sentiment_label,sentiment_score,identified_theme
"የሚገርም aplication ነው, ነገር ግን ብር ትራንስፈር ሲደረግ ያለ ፒን መሆኑ risk አለው ሁሉ ጊዜ የ ትራንስፈር መደምደሚያ ፒን መሆን አለበት!!!!!!!!!!!!:: አሱ ቢስተካከል 5 star አስከዛው ግን 4 ሰጥቻለው::",NEGATIVE,0.8565710783004761,"User Interface & Experience, Feature Requests, Transaction Performance, Account Access Issues, Customer Support"
Baankii daashin baankii hudna galeessa galatoomaa isinii woliin jirra Godina jimmaa magaalaa Aggaaroo irraa Muaz Abamecha Abamilki,NEGATIVE,0.9961472749710083,"User Interface & Experience, Feature Requests, Transaction Performance, Account Access Issues, Customer Support"
It doesn't work,NEGATIVE,0.9997813105583191,"User Interface & Experience, Feature Requests, Transaction Performance, Account Access Issues, Customer Support"
"#Dashen Super App; Super easy to use, secure, and fast transaction. Love it!",POSITIVE,0.9998102784156799,"User Interface & Experience, Feature Requests, Transaction Performance, Account Access Issues, Customer Support"
"I tried the new Dash Bank Super App today, and it's amazingly easy and fun.I recommend you download and use it. You really like it",POSITIVE,0.9998507499694824,"User Interface & Experience, Feature Requests, Transaction Performance, Account Access Issues, Customer Support"
Gud app kegza ga mezmn endze new aind ermjh kedme nachu hlam,NEGATIVE,0.985221803188324,"User Interface & Experience, Feature Requests, Transaction Performance, Account Access Issues, Customer Support"
"Good app, bad security",POSITIVE,0.989300549030304,"User Interface & Experience, Feature Requests, Transaction Performance, Account Access Issues, Customer Support"
On Transaction page only show sent Transaction. Try to include received transaction.,NEGATIVE,0.9956958293914795,"User Interface & Experience, Feature Requests, Transaction Performance, Account Access Issues, Customer Support"
Wonderful Application 😍,POSITIVE,0.9998589754104614,"User Interface & Experience, Feature Requests, Transaction Performance, Account Access Issues, Customer Support"
I loved it,POSITIVE,0.9998809099197388,"User Interface & Experience, Feature Requests, Transaction Performance, Account Access Issues, Customer Support"
አሁን ገና አንድ እርምጃ ቀደማችው,NEGATIVE,0.8832125663757324,"User Interface & Experience, Feature Requests, Transaction Performance, Account Access Issues, Customer Support"
I am so thankful for having this best app Dashen one step ahead,POSITIVE,0.999471127986908,"User Interface & Experience, Feature Requests, Transaction Performance, Account Access Issues, Customer Support"
Not good this app,NEGATIVE,0.9997790455818176,"User Interface & Experience, Feature Requests, Transaction Performance, Account Access Issues, Customer Support"
Best app,POSITIVE,0.999686598777771,"User Interface & Experience, Feature Requests, Transaction Performance, Account Access Issues, Customer Support"
Excellent app ever but it needs improvement on speed and transaction lists,NEGATIVE,0.990936815738678,"User Interface & Experience, Feature Requests, Transaction Performance, Account Access Issues, Customer Support"
Perfect,POSITIVE,0.9998517036437988,"User Interface & Experience, Feature Requests, Transaction Performance, Account Access Issues, Customer Support"
"It does not work functional ,",NEGATIVE,0.9997901320457458,"User Interface & Experience, Feature Requests, Transaction Performance, Account Access Issues, Customer Support"
Ok,POSITIVE,0.9997851252555847,"User Interface & Experience, Feature Requests, Transaction Performance, Account Access Issues, Customer Support"
all of dashen bank customers use the application it is good to use,POSITIVE,0.9958037734031677,"User Interface & Experience, Feature Requests, Transaction Performance, Account Access Issues, Customer Support"
Gret experience,NEGATIVE,0.7600295543670654,"User Interface & Experience, Feature Requests, Transaction Performance, Account Access Issues, Customer Support"
All good we need more,POSITIVE,0.9996538162231445,"User Interface & Experience, Feature Requests, Transaction Performance, Account Access Issues, Customer Support"
"Dashen super app is easy to use, fast and robust",POSITIVE,0.9997517466545105,"User Interface & Experience, Feature Requests, Transaction Performance, Account Access Issues, Customer Support"
it was amazing app.....thank you dashen bank....,POSITIVE,0.9998608827590942,"User Interface & Experience, Feature Requests, Transaction Performance, Account Access Issues, Customer Support"
Dashen bank super app for easy life.,POSITIVE,0.772305965423584,"User Interface & Experience, Feature Requests, Transaction Performance, Account Access Issues, Customer Support"
Excellent UI/UX and beyond Banking services👍👍,POSITIVE,0.9995208978652954,"User Interface & Experience, Feature Requests, Transaction Performance, Account Access Issues, Customer Support"
Send to oher bank የሚለዉ ዉስጥ ገብተን ወደ addisinternational bank ለመላክ አይሰራም ሁለተኛ ደግሞ ወደ cbe birr ለመላክ account number ይጠይቃል ሞባይል ነበር ነዉ መጠየቅ ያለበት ይመስለኛል,NEGATIVE,0.9945861101150513,"User Interface & Experience, Feature Requests, Transaction Performance, Account Access Issues, Customer Support"
Just Wow,POSITIVE,0.999775230884552,"User Interface & Experience, Feature Requests, Transaction Performance, Account Access Issues, Customer Support"
mobile banking to the next level,POSITIVE,0.9409880042076111,"User Interface & Experience, Feature Requests, Transaction Performance, Account Access Issues, Customer Support"
The first 3 star review is me,POSITIVE,0.9967767596244812,"User Interface & Experience, Feature Requests, Transaction Performance, Account Access Issues, Customer Support"
Is not working,NEGATIVE,0.9997809529304504,"User Interface & Experience, Feature Requests, Transaction Performance, Account Access Issues, Customer Support"
"Fast, reliable and user friendly. Amazing chatting features. Keep it up! Always one step ahead!",POSITIVE,0.9998725652694702,"User Interface & Experience, Feature Requests, Transaction Performance, Account Access Issues, Customer Support"
V good ❗️,POSITIVE,0.9993855953216553,"User Interface & Experience, Feature Requests, Transaction Performance, Account Access Issues, Customer Support"
"This app is literally the best thing ever The chat banking is so easy just text and it’s done Super smooth, fast, and honestly a life saverIf you haven’t downloaded it yet you’re missing out big time",POSITIVE,0.9862456321716309,"User Interface & Experience, Feature Requests, Transaction Performance, Account Access Issues, Customer Support"
I only see white page,NEGATIVE,0.9910238981246948,"User Interface & Experience, Feature Requests, Transaction Performance, Account Access Issues, Customer Support"
Excellent banking app for all your needs! Who needs a physical branch when you can use Dashen Bank Super App Instead! I've never had an issue with anything that Dashen Bank Super App haven't handled swiftly and resolved to my satisfaction and above I don't often write reviews but this is an app/bank that I would highly recommended to everyone 💯 👌👍,POSITIVE,0.9994206428527832,"User Interface & Experience, Feature Requests, Transaction Performance, Account Access Issues, Customer Support"
Amizing Application 😍,NEGATIVE,0.9905143976211548,"User Interface & Experience, Feature Requests, Transaction Performance, Account Access Issues, Customer Support"
Fastest and easy to use,POSITIVE,0.9997114539146423,"User Interface & Experience, Feature Requests, Transaction Performance, Account Access Issues, Customer Support"
ስም ብቻ 😏,NEGATIVE,0.8337247967720032,"User Interface & Experience, Feature Requests, Transaction Performance, Account Access Issues, Customer Support"
Exellent app with exellent banking system and exellent bank ever,NEGATIVE,0.9579959511756897,"User Interface & Experience, Feature Requests, Transaction Performance, Account Access Issues, Customer Support"
Amazing app to use as usual! But why option of transferring to Telebirr and M pesa which was available on Amole app is omitted?? Dasheen is my favourite keep it up.,POSITIVE,0.9711759686470032,"User Interface & Experience, Feature Requests, Transaction Performance, Account Access Issues, Customer Support"
Needs some improvement,NEGATIVE,0.998008668422699,"User Interface & Experience, Feature Requests, Transaction Performance, Account Access Issues, Customer Support"
Amazing,POSITIVE,0.999875545501709,"User Interface & Experience, Feature Requests, Transaction Performance, Account Access Issues, Customer Support"
Amazing super app,POSITIVE,0.9998658895492554,"User Interface & Experience, Feature Requests, Transaction Performance, Account Access Issues, Customer Support"
I hope it will be better than amole,POSITIVE,0.9969701766967773,"User Interface & Experience, Feature Requests, Transaction Performance, Account Access Issues, Customer Support"
Wly Super App ilove it ❤️ 😍 💖 💕,NEGATIVE,0.9463616013526917,"User Interface & Experience, Feature Requests, Transaction Performance, Account Access Issues, Customer Support"
Dashen yichalal. Ewnetem one step a head,NEGATIVE,0.9832626581192017,"User Interface & Experience, Feature Requests, Transaction Performance, Account Access Issues, Customer Support"
It has a Good performance but need more upgrade for more performance like when we login account not be fast balance show other thing looking good. Carry on. Thanks so much for Greatest service,POSITIVE,0.9967933297157288,"User Interface & Experience, Feature Requests, Transaction Performance, Account Access Issues, Customer Support"
"It is a very wonderful work that has saved its time. That is why it is ""Always one step ahead!""",POSITIVE,0.9998805522918701,"User Interface & Experience, Feature Requests, Transaction Performance, Account Access Issues, Customer Support"
“Life-changing!” I can’t imagine going back to traditional banking after using this app. It’s so convenient.,POSITIVE,0.9968047142028809,"User Interface & Experience, Feature Requests, Transaction Performance, Account Access Issues, Customer Support"
Pro max,POSITIVE,0.9984601736068726,"User Interface & Experience, Feature Requests, Transaction Performance, Account Access Issues, Customer Support"
The most good app and easy,POSITIVE,0.9998631477355957,"User Interface & Experience, Feature Requests, Transaction Performance, Account Access Issues, Customer Support"
"Excellent and user friendly App. Excellence is what makes you always one step ahead. Dashen Bank, Always One Step Ahead !!",POSITIVE,0.9998682737350464,"User Interface & Experience, Feature Requests, Transaction Performance, Account Access Issues, Customer Support"
Proud to be dashen family . Shout out to the serial entrepreneur 👏,POSITIVE,0.9998549222946167,"User Interface & Experience, Feature Requests, Transaction Performance, Account Access Issues, Customer Support"
First ATM in East africa ⭐️⭐️⭐️⭐️⭐️,POSITIVE,0.9874703288078308,"User Interface & Experience, Feature Requests, Transaction Performance, Account Access Issues, Customer Support"
Best app.,POSITIVE,0.999774158000946,"User Interface & Experience, Feature Requests, Transaction Performance, Account Access Issues, Customer Support"
Better Move to catch the competition up👍,POSITIVE,0.9914565682411194,"User Interface & Experience, Feature Requests, Transaction Performance, Account Access Issues, Customer Support"
"Great job my home, my bank.",POSITIVE,0.9998712539672852,"User Interface & Experience, Feature Requests, Transaction Performance, Account Access Issues, Customer Support"
Always one step ahead! What a masterpiece.,POSITIVE,0.9998708963394165,"User Interface & Experience, Feature Requests, Transaction Performance, Account Access Issues, Customer Support"
Great App Well done Dashen Bank,POSITIVE,0.9997735619544983,"User Interface & Experience, Feature Requests, Transaction Performance, Account Access Issues, Customer Support"
Great!,POSITIVE,0.9998692274093628,"User Interface & Experience, Feature Requests, Transaction Performance, Account Access Issues, Customer Support"
"I love it but it has bugs during confirmation of password! So, please make it functional",POSITIVE,0.9805049300193787,"User Interface & Experience, Feature Requests, Transaction Performance, Account Access Issues, Customer Support"
Always one step forward,POSITIVE,0.999639630317688,"User Interface & Experience, Feature Requests, Transaction Performance, Account Access Issues, Customer Support"
"It's great! But it will be advanced if you include a caption that allow customers to transfer to Telebirr account. Dashen Bank, ""ኩሉ ግዜ፡ ሓደ ስጕሚ ቀዳሚ።"" (Always one step ahead!)",POSITIVE,0.9995723366737366,"User Interface & Experience, Feature Requests, Transaction Performance, Account Access Issues, Customer Support"
Small size with vast features and functionalities.,POSITIVE,0.9981461763381958,"User Interface & Experience, Feature Requests, Transaction Performance, Account Access Issues, Customer Support"
Amazing app 👏 👌 Dashen bank one step a head,POSITIVE,0.9995114803314209,"User Interface & Experience, Feature Requests, Transaction Performance, Account Access Issues, Customer Support"
"It has a great application features from the beginning. I'm glad to use it even I haven't used it yet because I haven't activated my account yet. But it's simple, comprehensive, full of information, and fast. በርቱ ዳሸኖች: The super app has impressed me more than I expected.",POSITIVE,0.999612033367157,"User Interface & Experience, Feature Requests, Transaction Performance, Account Access Issues, Customer Support"
Dashen Bank Always One Step Ahead!,POSITIVE,0.9996882677078247,"User Interface & Experience, Feature Requests, Transaction Performance, Account Access Issues, Customer Support"
U can't create account,NEGATIVE,0.9984429478645325,"User Interface & Experience, Feature Requests, Transaction Performance, Account Access Issues, Customer Support"
Really super app... so seamless and with a nice user interface .. we are proud of you dashen bank ...,POSITIVE,0.9998613595962524,"User Interface & Experience, Feature Requests, Transaction Performance, Account Access Issues, Customer Support"
We will see it,POSITIVE,0.9998630285263062,"User Interface & Experience, Feature Requests, Transaction Performance, Account Access Issues, Customer Support"
Always one step a head!,POSITIVE,0.9981322884559631,"User Interface & Experience, Feature Requests, Transaction Performance, Account Access Issues, Customer Support"
"A lightweight,catchy and smooth app",POSITIVE,0.9987092018127441,"User Interface & Experience, Feature Requests, Transaction Performance, Account Access Issues, Customer Support"
Very impressive interface with best security feature and user friendly app.,POSITIVE,0.9997988343238831,"User Interface & Experience, Feature Requests, Transaction Performance, Account Access Issues, Customer Support"
It is so far so good it has a unique features than telebirr good job Dashen,POSITIVE,0.9998282194137573,"User Interface & Experience, Feature Requests, Transaction Performance, Account Access Issues, Customer Support"
"Yea , it's a good idea to make it with the bank name, it will help for the bank easily to find the application, and customers can easily downloed and use the product. I wish all the best for Dashen bank initiative.",POSITIVE,0.7550305128097534,"User Interface & Experience, Feature Requests, Transaction Performance, Account Access Issues, Customer Support"
This is My Bank!,POSITIVE,0.9968095421791077,"User Interface & Experience, Feature Requests, Transaction Performance, Account Access Issues, Customer Support"
"Truly, db => AlwaysOneStepAhead !!",NEGATIVE,0.9989049434661865,"User Interface & Experience, Feature Requests, Transaction Performance, Account Access Issues, Customer Support"
ALWAYS ONE STEP AHEAD,POSITIVE,0.9997699856758118,"User Interface & Experience, Feature Requests, Transaction Performance, Account Access Issues, Customer Support"
Well developed,POSITIVE,0.9998576641082764,"User Interface & Experience, Feature Requests, Transaction Performance, Account Access Issues, Customer Support"
oh nice!!! i wish it's very nice app,POSITIVE,0.9996349811553955,"User Interface & Experience, Feature Requests, Transaction Performance, Account Access Issues, Customer Support"
Really the app looks like amazing. I can't wait to activate in the morning.,POSITIVE,0.9997010827064514,"User Interface & Experience, Feature Requests, Transaction Performance, Account Access Issues, Customer Support"
Applause 👏 Dashen Bank. One of the best super app inorder to pay easily and securely. One step a head.,POSITIVE,0.9996860027313232,"User Interface & Experience, Feature Requests, Transaction Performance, Account Access Issues, Customer Support"
Wow Dashen Super App 🚀🚀,POSITIVE,0.9978638291358948,"User Interface & Experience, Feature Requests, Transaction Performance, Account Access Issues, Customer Support"
All in One,POSITIVE,0.9988051652908325,"User Interface & Experience, Feature Requests, Transaction Performance, Account Access Issues, Customer Support"
The best Banking app I have ever seen,POSITIVE,0.9997634291648865,"User Interface & Experience, Feature Requests, Transaction Performance, Account Access Issues, Customer Support"
It looks good and simple to use,POSITIVE,0.9998189806938171,"User Interface & Experience, Feature Requests, Transaction Performance, Account Access Issues, Customer Support"
App That makes Difference!,POSITIVE,0.9998338222503662,"User Interface & Experience, Feature Requests, Transaction Performance, Account Access Issues, Customer Support"
Faster and userfriendly,POSITIVE,0.9199284911155701,"User Interface & Experience, Feature Requests, Transaction Performance, Account Access Issues, Customer Support"
"Waw Great and innovated,user friendly, always one step ahead",POSITIVE,0.999778687953949,"User Interface & Experience, Feature Requests, Transaction Performance, Account Access Issues, Customer Support"
It's Best waww 🙏,POSITIVE,0.9997444748878479,"User Interface & Experience, Feature Requests, Transaction Performance, Account Access Issues, Customer Support"
Always one step ahead,POSITIVE,0.9997699856758118,"User Interface & Experience, Feature Requests, Transaction Performance, Account Access Issues, Customer Support"
"Like Me, I Hope It Works Better Than Before.",POSITIVE,0.99872225522995,"User Interface & Experience, Feature Requests, Transaction Performance, Account Access Issues, Customer Support"
